ymd,open,high,low,close,volume,change_rate,trading_value,trading_value_institution,trading_value_other_corporation,trading_value_individual,trading_value_foreign,volume_institution,volume_other_corporation,volume_individual,volume_foreign,sma_5,ema_5,sma_20,ema_20,sma_60,ema_60,sma_120,ema_120,sma_240,ema_240,sma_480,ema_480,RSI,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,stoch_k,stoch_d,obv,mfi,fib_0,fib_23.6,fib_38.2,fib_50,fib_61.8,fib_100,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span,cci,vwap,atr,adx,pivot,r1,s1,r2,s2,avg_volume_5,avg_trading_value_5
2023-03-08,9100.0,9100.0,9000.0,9070.0,47268.0,-0.32967032967032966,428.72076,117880,147241820,-96031930,-51327770,13,16245,-10575,-5683,9032.0,9056.90273992471,9215.5,9167.810131525433,,,,,,,,,41.025861694761645,-85.46671980397332,-69.6139493139616,-15.852770490011721,9551.742472034692,9215.5,8879.257527965308,18.71118012422359,12.641790576573172,163889.0,31.095980852836743,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,9085.0,9275.0,,,8670.0,-51.96217494089829,9317.047090113527,126.05654069164964,21.365105581956225,9056.666666666666,9113.333333333332,9013.333333333332,9156.666666666666,8956.666666666666,54203.2,489.412434
2023-03-09,9060.0,9090.0,8960.0,8990.0,58458.0,-0.8820286659316428,525.53742,-77279770,0,210615850,-133336080,-8600,0,23418,-14818,9030.0,9034.601826616474,9191.0,9150.875833284916,,,,,,,,,37.38639938575096,-88.49129703065955,-73.3894188573012,-15.101878173358358,9517.857767232172,9191.0,8864.142232767828,20.615942028985494,17.69919693832736,105431.0,24.971522539305376,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,9085.0,9275.0,,,8770.0,-73.9882854100105,9311.72679914624,126.33821635653182,21.831105276205385,9013.333333333334,9066.666666666668,8936.666666666668,9143.333333333334,8883.333333333334,54022.2,487.666518
2023-03-10,8930.0,8930.0,8750.0,8760.0,92478.0,-2.5583982202447166,810.10728,-123400730,19957600,406842140,-303399010,-14026,2270,46141,-34385,8978.0,8943.067884410983,9154.5,9113.649563448256,,,,,,,,,29.33039114817568,-108.20011056118892,-80.35155719807874,-27.848553363110184,9502.032732271364,9154.5,8806.967267728636,11.017462580185303,16.7815282444648,12953.0,24.262381125980134,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8930.0,9170.0,,,8700.0,-199.38414164742107,9297.884488500777,134.45691518820811,23.654519985625303,8813.333333333334,8876.666666666668,8696.666666666668,8993.333333333334,8633.333333333334,63113.6,564.86209
2023-03-13,8680.0,8760.0,8550.0,8640.0,60904.0,-1.36986301369863,526.21056,-161620910,101386730,104341250,-44107070,-18818,11771,12164,-5117,8912.0,8842.045256273988,9115.0,9068.54008121509,,,,,,,,,26.162803548512304,-131.98108856304498,-90.67746347107199,-41.30362509197299,9505.256326021758,9115.0,8724.743673978242,6.750151791135383,12.794518800102061,-47951.0,18.670227439085217,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8830.0,9070.0,,,8580.0,-263.732394366199,9287.19087980118,139.85284981762183,26.163124986121566,8650.0,8750.0,8540.0,8860.0,8440.0,62883.0,558.773944
2023-03-14,8620.0,8630.0,8260.0,8370.0,58984.0,-3.125,493.69608,86315150,-5751900,-25312130,-55251120,10275,-670,-3086,-6519,8766.0,8684.696837515992,9062.0,9002.012454432699,,,,,,,,,20.73640738258837,-170.64731248400676,-106.67143327365895,-63.97587921034781,9543.896254395073,9062.0,8580.103745604927,8.1098009139424,8.625805095087697,-106935.0,13.75848597398774,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8685.0,8925.0,,,8570.0,-250.1315993187824,9272.976126915328,157.0062176877917,29.237468084104602,8420.0,8580.0,8210.0,8790.0,8050.0,63618.4,556.85442
2023-03-15,8400.0,8540.0,8400.0,8420.0,50215.0,0.5973715651135006,422.8103,5758490,50502680,2015100,-58276270,672,5922,273,-6867,8636.0,8596.464558343994,9013.0,8946.58269686768,,,,,,,,,23.884804511541052,-195.0080598581626,-124.33875859055968,-70.66930126760292,9544.228764281454,9013.0,8481.771235718546,13.177387914230005,9.345780206435931,-56720.0,20.083507483266786,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8685.0,8925.0,,,8490.0,-162.1174524400343,9261.868454349236,157.93434499580658,32.092215246517426,8453.333333333334,8506.666666666668,8366.666666666668,8593.333333333334,8313.333333333334,64207.8,555.6723279999999
2023-03-16,8330.0,8420.0,8170.0,8330.0,55206.0,-1.0688836104513064,459.86598,58140,20653800,836720,-21548660,7,2509,125,-2641,8504.0,8507.643038895996,8966.0,8887.860535261234,,,,,,,,,22.17722788140221,-219.05128860021432,-143.2812645924906,-75.77002400772372,9560.521656460049,8966.0,8371.478343539951,14.60188933873143,11.963026055634613,-111926.0,12.706475587382698,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8640.0,8875.0,,,8450.0,-155.91351455007535,9248.715597409247,164.51046321039183,35.1582848337266,8306.666666666666,8443.333333333332,8193.333333333332,8556.666666666666,8056.666666666666,63557.4,542.5380399999999
2023-03-17,8360.0,8520.0,8350.0,8430.0,66998.0,1.2004801920768309,564.79314,-29336410,0,-40087770,69424180,-3480,0,-4747,8227,8438.0,8481.762025930664,8920.5,8844.254769998259,,,,,,,,,28.310031716808524,-227.41505711777427,-160.10802309754735,-67.30703402022692,9532.593947037545,8920.5,8308.406052962455,19.96209837195278,15.913791874971404,-44928.0,20.616096274178176,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8640.0,8850.0,9392.5,,8370.0,-98.37972211124422,9234.927703953577,166.33114440964957,36.990150285794115,8433.333333333334,8516.666666666668,8346.666666666668,8603.333333333334,8263.333333333334,58461.4,493.475212
2023-03-20,8400.0,8580.0,8400.0,8460.0,40301.0,0.3558718861209964,340.94646,-30151350,15246970,-54803550,69707930,-3564,1795,-6422,8191,8402.0,8474.50801728711,8882.5,8807.659077617473,,,,,,,,,30.089941461205918,-228.9830802341785,-173.88303452487358,-55.10004570930491,9509.680197391468,8882.5,8255.319802608532,24.631751227495894,19.731912979393368,-4627.0,26.1279555088427,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8635.0,8845.0,9382.5,,8360.0,-72.10504023718808,9227.156243125708,167.30749123753176,38.118512599600265,8480.0,8560.0,8380.0,8660.0,8300.0,54340.8,456.42239200000006
2023-03-21,8590.0,8700.0,8470.0,8550.0,50018.0,1.0638297872340425,427.6539,29875690,0,18857390,-48733080,3492,0,2182,-5674,8438.0,8499.672011524739,8844.0,8783.12011784438,,,,,,,,,35.28123682851062,-220.42260740248093,-183.19094910039504,-37.23165830208589,9453.307803987444,8844.0,8234.692196012556,32.978723404255305,25.857524334567994,45391.0,32.159938531005395,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8630.0,8845.0,9377.5,,8430.0,-41.356342718740585,9218.831540667166,172.4998132919938,38.10800103656898,8573.333333333334,8676.666666666668,8446.666666666668,8803.333333333334,8343.333333333334,52547.6,443.21395599999994
2023-03-22,8560.0,8570.0,8340.0,8400.0,69184.0,-1.7543859649122806,581.1456,-2158850,0,208948440,-206789590,-257,0,24726,-24469,8434.0,8466.448007683159,8800.0,8746.632487573488,,,,,,,,,31.131929989931468,-223.16955766365754,-191.18667081304756,-31.982886850609987,9404.08608658038,8800.0,8195.91391341962,31.91489361702126,29.841789416257487,-23793.0,31.942647474930798,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8550.0,8845.0,9385.0,,8430.0,-66.77265500794951,9205.140673855998,176.6069694854228,38.54854288133659,8436.666666666666,8533.333333333332,8303.333333333332,8666.666666666666,8206.666666666666,56341.4,474.881016
2023-03-23,8400.0,8400.0,8170.0,8270.0,80135.0,-1.5476190476190477,662.71645,17741370,164800,188384610,-206290780,2144,20,22824,-24988,8422.0,8400.965338455439,8757.5,8701.238917328394,,,,,,,,,28.05269318681274,-233.14885421969666,-199.57910749437738,-33.56974672531928,9384.71208534275,8757.5,8130.28791465725,25.17730496453899,30.02364066193852,-103928.0,30.89717834134656,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8465.0,8795.0,9385.0,,8380.0,-96.52758840105464,9187.37427076248,180.42075737932117,39.45598789738597,8280.0,8390.0,8160.0,8510.0,8050.0,61327.2,515.45111
2023-03-24,8280.0,8310.0,8200.0,8200.0,57278.0,-0.8464328899637243,469.6796,-14757470,0,215311280,-200553810,-1799,0,26136,-24337,8376.0,8333.976892303626,8709.0,8653.501877582832,,,,,,,,,26.53099026327414,-243.89446999186657,-208.44217999387521,-35.45228999799136,9350.96261573397,8709.0,8067.037384266031,12.765957446808493,23.286052009456245,-161206.0,31.26682359337627,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8435.0,8795.0,9367.5,,8430.0,-98.33357207658891,9174.145725205142,175.39070328079825,40.29861541228896,8236.666666666666,8273.333333333332,8163.333333333332,8346.666666666666,8126.666666666666,59383.2,496.428402
2023-03-27,8250.0,8300.0,8070.0,8170.0,76446.0,-0.3658536585365854,624.56382,-7633440,936590,169461390,-162764540,-932,130,20806,-20004,8318.0,8279.317928202418,8663.0,8607.4540797178,,,,,,,,,25.882986399558995,-251.9271379616075,-217.13917158742169,-34.78796637418583,9320.817603899439,8663.0,8005.18239610056,7.846175032706722,15.263145814684734,-237652.0,23.925569178546734,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8385.0,8715.0,9367.5,,8470.0,-107.85317968416538,9156.505795378635,179.2913673321698,41.42906296882444,8180.0,8290.0,8060.0,8410.0,7950.0,66612.2,553.1518739999999
2023-03-28,8140.0,8280.0,8140.0,8230.0,47427.0,0.7343941248470013,390.32421,-43058490,20262280,3129810,19666400,-5235,2468,375,2392,8254.0,8262.878618801611,8620.0,8571.506072125629,,,,,,,,,29.587154678529696,-250.5632494711008,-223.8239871641575,-26.73926230694329,9272.962479779657,8620.0,7967.037520220342,9.528833911861222,10.046988797125477,-190225.0,29.376181413483526,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8385.0,8715.0,9352.5,,8600.0,-95.2418403460479,9146.517036273915,176.48484109415767,42.47876427132167,8216.666666666666,8293.333333333332,8153.333333333332,8356.666666666666,8076.666666666666,66094.0,545.685936
2023-03-29,8240.0,8300.0,8220.0,8280.0,35989.0,0.6075334143377886,297.98892,17863580,0,73813160,-91676740,2157,0,8940,-11097,8230.0,8268.58574586774,8583.0,8543.743589066045,9076.333333333334,9076.333333333334,,,,,,,32.60970534058528,-242.65065023243005,-227.58931977781202,-15.06133045461803,9224.87537731245,8583.0,7941.12462268755,16.60453900834811,11.32651598430535,-154236.0,34.523776450106546,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8385.0,8715.0,9350.0,,8580.0,-68.74796747967413,9139.485566528443,169.59306673028928,43.258102191043406,8266.666666666666,8313.333333333332,8233.333333333332,8346.666666666666,8186.666666666666,59455.0,489.05460000000005
2023-03-30,8320.0,8360.0,8200.0,8290.0,91242.0,0.12077294685990338,756.39618,-114370930,0,129271160,-14900230,-13807,0,15630,-1823,8234.0,8275.723830578494,8547.5,8519.577532964517,9056.166666666666,9050.551912568306,,,,,,,33.2270630171869,-232.888349971563,-228.64912581656222,-4.239224155000784,9171.483172850038,8547.5,7923.516827149962,23.996312377327047,16.70989509917879,-62994.0,45.566571606598735,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8385.0,8640.0,9337.5,,8610.0,-49.701789264413144,9122.36153471422,168.90784767812576,43.394814486163355,8283.333333333334,8366.666666666668,8206.666666666668,8443.333333333334,8123.333333333334,61676.4,507.790546
2023-03-31,8330.0,8370.0,8280.0,8310.0,54832.0,0.24125452352231602,455.65392,-26736670,43449990,-52384230,35670910,-3217,5200,-6263,4280,8256.0,8287.149220385663,8512.0,8499.617767920277,9041.333333333334,9026.271521992296,,,,,,,34.51908212056157,-220.9903842404401,-227.11737750133778,6.126993260897677,9104.405266688269,8512.0,7919.59473331173,31.465966905805107,24.022272763826752,-8162.0,52.584741378978464,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8385.0,8640.0,9317.5,,8600.0,-19.299435028248105,9112.638334897352,163.27157284397393,43.423003599079934,8320.0,8360.0,8270.0,8410.0,8230.0,61187.2,504.98541000000006
2023-04-03,8330.0,8370.0,8290.0,8300.0,38709.0,-0.12033694344163659,321.2847,-54533910,1006760,35550250,17976900,-6562,121,4280,2161,8282.0,8291.432813590442,8478.5,8480.60655192787,9024.166666666666,9002.459340943367,,,,,,,34.16313875000203,-209.94792807798876,-223.68348761666797,13.735559538679212,9038.402670113297,8478.5,7918.597329886703,35.49574419139635,30.31934115817616,-46871.0,56.62611442411033,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8320.0,8640.0,9317.5,,8500.0,-15.322388769925926,9105.829374335477,157.32360335511865,43.449179203931045,8320.0,8350.0,8270.0,8400.0,8240.0,53639.8,444.329586
2023-04-04,8310.0,8490.0,8250.0,8460.0,113311.0,1.9277108433734942,958.61106,3125110,59363670,-304035830,241547050,369,7109,-36267,28789,8328.0,8347.621875726962,8446.5,8478.644023172836,9009.333333333334,8984.67378878129,,,,,,,44.09589998230013,-186.1403293401363,-216.17485596136163,30.034526621225325,8928.38276582588,8446.5,7964.61723417412,45.502645502645485,37.48811886661564,66440.0,59.89850059577756,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8280.0,8590.0,9310.0,,8460.0,45.64835716077204,9090.368358014834,163.2290602583245,42.27146717456042,8400.0,8550.0,8310.0,8640.0,8160.0,66816.6,557.986956
2023-04-05,8490.0,8760.0,8450.0,8660.0,126434.0,2.3640661938534278,1094.91844,9371840,31531060,-247691690,206788790,1088,3641,-28816,24087,8404.0,8451.747917151308,8426.0,8495.916020965898,8996.833333333334,8974.028746526166,,,,,,,53.53302981938069,-149.41197899748659,-202.82228056858662,53.410301571100035,8828.363020169598,8426.0,8023.636979830402,61.30664826316998,47.435012652403934,192874.0,69.23958038592481,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8415.0,8590.0,9237.5,,8450.0,156.64434976668812,9079.171308508661,173.71269881130132,39.32981778776365,8623.333333333334,8796.666666666668,8486.666666666668,8933.333333333334,8313.333333333334,84905.6,717.37286
2023-04-06,8750.0,8750.0,8570.0,8630.0,75274.0,-0.3464203233256351,649.61462,792130,0,72314090,-73106220,92,0,8414,-8506,8472.0,8511.165278100872,8408.0,8508.685923731051,8982.5,8962.749115492521,,,,,,,52.11197846128404,-121.32666771481126,-186.52315799783156,65.1964902830203,8732.505778068742,8408.0,8083.494221931257,76.19047619047616,60.99992331876388,117600.0,69.58322707081172,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8415.0,8590.0,9237.5,,8730.0,141.00543002277158,9072.319884495555,174.16179175335122,36.59828621430951,8650.0,8730.0,8550.0,8830.0,8470.0,81712.0,696.016548
2023-04-07,8630.0,8660.0,8520.0,8610.0,47340.0,-0.2317497103128621,407.5974,-18229400,36195030,75080070,-93045700,-2125,4212,8736,-10823,8532.0,8544.110185400581,8400.5,8518.334883375714,8969.5,8951.183570722274,,,,,,,51.1373929343088,-99.5353079609813,-169.1255879904615,69.5902800294802,8697.92057763376,8400.5,8103.079422366239,81.64251207729467,73.0465455103136,70260.0,64.60245876389018,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8450.0,8590.0,9222.5,,8790.0,101.76211453744479,9067.927014390187,171.72166377096897,34.23347469946024,8596.666666666666,8673.333333333332,8533.333333333332,8736.666666666666,8456.666666666666,80213.6,686.4052439999999
2023-04-10,8640.0,8650.0,8420.0,8510.0,54465.0,-1.1614401858304297,463.49715,-1987600,85339680,28027220,-111379300,-234,10023,3278,-13067,8574.0,8532.740123600388,8394.0,8517.541084958979,8953.5,8936.718535616626,,,,,,,46.45889972047984,-89.30520777822494,-153.16151194801418,63.85630416978924,8675.453370916037,8394.0,8112.546629083963,74.39613526570047,77.40970784449043,15795.0,58.81603294672979,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8480.0,8590.0,9222.5,,9020.0,71.74970642509567,9061.893775264658,175.88440207304262,32.65038124014864,8526.666666666666,8633.333333333332,8403.333333333332,8756.666666666666,8296.666666666666,83364.8,714.8477340000001
2023-04-11,8510.0,8650.0,8450.0,8640.0,51919.0,1.527614571092832,448.58016,-10737340,7396000,-112253190,115594530,-1257,860,-13109,13506,8610.0,8568.493415733592,8407.5,8529.20383877241,8940.833333333334,8926.990059039032,,,,,,,52.53802709782241,-69.90207848656974,-136.5096252557253,66.60754676915556,8708.2906248539,8407.5,8106.7093751461,74.87922705314007,76.97262479871175,67714.0,65.68393423427432,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8480.0,8590.0,9217.5,,9090.0,85.59518295507218,9057.58919105239,177.60694478211101,31.180365885073588,8580.0,8710.0,8510.0,8780.0,8380.0,71086.4,612.841554
2023-04-12,8660.0,8730.0,8560.0,8680.0,72857.0,0.4629629629629629,632.39876,-3919530,35114480,-167961510,136766560,-452,4069,-19390,15773,8614.0,8605.662277155729,8420.5,8543.565377936942,8930.0,8918.892024316441,,,,,,,54.2589499597812,-50.71270848898712,-119.35024190237766,68.63753341339054,8743.948604881827,8420.5,8097.051395118174,78.26086956521736,75.84541062801931,140571.0,74.22461001594756,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8505.0,8585.0,9180.0,,9280.0,99.01088031651774,9052.25929660158,177.0635915833888,29.205417639299792,8656.666666666666,8753.333333333332,8583.333333333332,8826.666666666666,8486.666666666666,60371.0,520.3376179999999
2023-04-13,8690.0,8740.0,8570.0,8670.0,54377.0,-0.1152073732718894,471.44859,-17159760,0,-18768950,35928710,-1981,0,-2157,4138,8622.0,8627.108184770486,8437.5,8555.606770514376,8918.833333333334,8910.731630076558,,,,,,,53.73439299660541,-35.89809998958299,-102.65981351981873,66.76171353023574,8775.545854877708,8437.5,8099.454145122292,85.99033816425117,79.7101449275362,86194.0,80.39987869667124,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8505.0,8580.0,9180.0,,9770.0,85.54913294797657,9048.274101183837,176.55904932743246,27.29645674171264,8660.0,8750.0,8580.0,8830.0,8490.0,56191.6,484.70441200000005
2023-04-14,8740.0,8870.0,8730.0,8770.0,96869.0,1.1534025374855825,849.54113,7137380,75027350,-380197890,298033160,810,8555,-43187,33822,8654.0,8674.738789846991,8454.5,8576.02517332253,8911.166666666666,8906.11747827077,,,,,,,58.0970453049948,-15.904909854840298,-85.30883278682305,69.40392293198275,8822.221361903275,8454.5,8086.7786380967245,87.22122956786444,83.82414576577766,183063.0,88.91713102740587,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8560.0,8500.0,9180.0,,9740.0,121.27129206481108,9043.200198317165,178.23340294690158,26.080539150833108,8790.0,8850.0,8710.0,8930.0,8650.0,66097.4,573.093158
2023-04-17,8800.0,8800.0,8660.0,8700.0,51239.0,-0.798175598631699,445.7793,-2442140,8680000,149056200,-155294060,-281,1000,17120,-17839,8692.0,8683.159193231328,8466.5,8587.832299672766,8903.333333333334,8899.359528163532,,,,,,,54.241326421325155,-5.643522599928474,-69.37577074944413,63.732248149515655,8849.502610957157,8466.5,8083.497389042842,82.62825242459529,85.27994005223697,131824.0,83.35518978450823,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8645.0,8470.0,9050.0,,10040.0,85.13656254715542,9039.921781391704,175.50244559355147,24.421304332899673,8720.0,8780.0,8640.0,8860.0,8580.0,65452.2,569.549588
2023-04-18,8700.0,8740.0,8530.0,8580.0,76083.0,-1.3793103448275863,652.79214,-3165470,17180000,58046330,-72060860,-369,2000,6760,-8391,8680.0,8648.772795487552,8468.0,8587.086366370597,8893.5,8888.888723961449,,,,,,,48.320885029205925,-7.112310105625511,-56.92307862068041,49.810768515054896,8852.530883025018,8468.0,8083.469116974982,72.54821781503439,80.7992332691647,55741.0,76.15518199882278,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8645.0,8470.0,8950.0,,9850.0,32.40572171651448,9033.489414752581,177.9665566225835,23.34489538392693,8616.666666666666,8703.333333333332,8493.333333333332,8826.666666666666,8406.666666666666,70285.0,610.391984
2023-04-19,8580.0,8610.0,8520.0,8570.0,47463.0,-0.11655011655011654,406.75791,-4379810,48807480,8558590,-52986260,-512,5716,990,-6194,8658.0,8622.5151969917,8476.5,8585.45909338292,8883.0,8878.433355962712,,,,,,,47.852148645112536,-8.979738378116963,-47.33441057216772,38.35467219405076,8862.156582985433,8476.5,8090.843417014567,60.98539560263199,72.0539552807539,8278.0,69.97653479249657,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8645.0,8470.0,8805.0,,9700.0,-4.242424242425021,9029.480549111096,171.68323114954183,22.408392566878554,8566.666666666666,8613.333333333332,8523.333333333332,8656.666666666666,8476.666666666666,65206.2,565.263814
2023-04-20,8610.0,8610.0,8440.0,8490.0,64137.0,-0.9334889148191364,544.52313,-33861290,-2945100,236694040,-199887650,-3989,-351,27835,-23495,8622.0,8578.343464661133,8487.5,8576.367751155976,8871.0,8865.697836095082,,,,,,,44.16142494262806,-16.722256387867674,-41.21197973530771,24.489723347440034,8861.338200295262,8487.5,8113.661799704739,49.01299951853633,60.84887097873425,-55859.0,63.50304526354946,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8645.0,8470.0,8805.0,,9600.0,-55.89902112313175,9023.248018958056,171.56300035314598,22.034841917011004,8513.333333333334,8586.666666666668,8416.666666666668,8683.333333333334,8343.333333333334,67158.2,579.878722
2023-04-21,8490.0,8520.0,8400.0,8450.0,40019.0,-0.47114252061248524,338.16055,-895710,72287210,-16091750,-55299750,-106,8553,-1908,-6539,8558.0,8535.562309774088,8500.0,8564.33272723636,8857.333333333334,8852.068398846062,,,,,,,42.400519809708236,-25.788647918152492,-38.12731337187667,12.338665453724175,8850.542436803305,8500.0,8149.457563196694,40.860215053763426,50.286203391643916,-95878.0,60.931275085718404,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8635.0,8470.0,8757.5,,10080.0,-121.56862745098039,9019.145322761127,167.87992889934984,21.924561240015482,8456.666666666666,8513.333333333332,8393.333333333332,8576.666666666666,8336.666666666666,55788.2,477.60260600000004
2023-04-24,8450.0,8490.0,8350.0,8370.0,49883.0,-0.9467455621301776,417.52071,-4566140,36494290,30039850,-61968000,-545,4359,3570,-7384,8492.0,8480.374873182725,8510.0,8545.824848451944,8842.0,8836.26287757242,,,,,,,39.047040130497294,-38.97982478184349,-38.29781565387003,-0.6820091279734584,8832.614320822868,8510.0,8187.385679177132,24.93796526054589,38.27039327761522,-145761.0,52.91389445565508,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8610.0,8470.0,8745.0,8935.0,10070.0,-168.5300207039329,9013.405507658743,165.8885054065391,22.11228506645687,8403.333333333334,8456.666666666668,8316.666666666668,8543.333333333334,8263.333333333334,55517.0,471.950888
2023-04-25,8370.0,8450.0,8250.0,8360.0,37625.0,-0.11947431302270012,314.545,459770,0,53282630,-53742400,55,0,6414,-6469,8448.0,8440.24991545515,8516.5,8528.127243837474,8825.833333333334,8820.647701258571,,,,,,,38.63569353516206,-49.668298680384396,-40.571912259172905,-9.096386421211491,8821.017651376731,8516.5,8211.982348623269,17.94871794871793,27.915632754342415,-183386.0,43.27028176199186,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8560.0,8470.0,8740.0,8895.0,10110.0,-161.90826588177586,9009.076624305288,168.32504073464344,22.82078936514057,8353.333333333334,8456.666666666668,8256.666666666668,8553.333333333334,8153.333333333334,47825.4,404.30146
2023-04-26,8340.0,9170.0,8260.0,8430.0,375565.0,0.8373205741626795,3166.01295,-462650,102279780,123839590,-225656720,-55,12018,13517,-25480,8420.0,8436.8332769701,8524.0,8518.78179204343,8810.0,8807.83957990583,,,,,,,43.150403911450105,-51.89239306037598,-42.83600841941352,-9.056384640962463,8811.777691977679,8524.0,8236.222308022321,13.717768907109706,18.868150705457843,192179.0,58.499077465406266,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8710.0,8620.0,8737.5,8880.0,10010.0,32.582582582582276,8973.157365267009,221.30182353931175,23.001211250180365,8620.0,8980.0,8070.0,9530.0,7710.0,113445.8,956.152468
2023-04-27,8500.0,8560.0,8320.0,8430.0,143918.0,0.0,1213.22874,-8723220,16780000,-45790270,37733490,-1036,2000,-5603,4639,8408.0,8434.555517980067,8531.0,8510.326383277388,8793.333333333334,8795.451396958098,,,,,,,43.150403911450105,-53.04355084458257,-44.877516904447326,-8.166033940135243,8801.990774750728,8531.0,8260.009225249272,18.957456755493208,16.87464787044028,192179.0,53.976537583174725,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,8710.0,8620.0,8697.5,8880.0,10250.0,-85.60346794433048,8960.546502664942,222.63740757221805,23.16874585771732,8436.666666666666,8553.333333333332,8313.333333333332,8676.666666666666,8196.666666666666,129402.0,1089.89359
